Module	Section	Sample Name	Source
FastQC	all_sections	RD009_merge_R2	/users/xli6/scripts/kp1/data_scratch/fastqc/RD009_merge_R2_fastqc.zip
FastQC	all_sections	RD001_merge_R1	/users/xli6/scripts/kp1/data_scratch/fastqc/RD001_merge_R1_fastqc.zip
FastQC	all_sections	RD001_merge_R2	/users/xli6/scripts/kp1/data_scratch/fastqc/RD001_merge_R2_fastqc.zip
FastQC	all_sections	RD015_merge_R1	/users/xli6/scripts/kp1/data_scratch/fastqc/RD015_merge_R1_fastqc.zip
FastQC	all_sections	RD015_merge_R2	/users/xli6/scripts/kp1/data_scratch/fastqc/RD015_merge_R2_fastqc.zip
FastQC	all_sections	RD006_merge_R1	/users/xli6/scripts/kp1/data_scratch/fastqc/RD006_merge_R1_fastqc.zip
FastQC	all_sections	RD018_merge_R2	/users/xli6/scripts/kp1/data_scratch/fastqc/RD018_merge_R2_fastqc.zip
FastQC	all_sections	RD018_merge_R1	/users/xli6/scripts/kp1/data_scratch/fastqc/RD018_merge_R1_fastqc.zip
FastQC	all_sections	RD006_merge_R2	/users/xli6/scripts/kp1/data_scratch/fastqc/RD006_merge_R2_fastqc.zip
FastQC	all_sections	RD020_merge_R1	/users/xli6/scripts/kp1/data_scratch/fastqc/RD020_merge_R1_fastqc.zip
FastQC	all_sections	RD020_merge_R2	/users/xli6/scripts/kp1/data_scratch/fastqc/RD020_merge_R2_fastqc.zip
FastQC	all_sections	RD013_merge_R2	/users/xli6/scripts/kp1/data_scratch/fastqc/RD013_merge_R2_fastqc.zip
FastQC	all_sections	RD013_merge_R1	/users/xli6/scripts/kp1/data_scratch/fastqc/RD013_merge_R1_fastqc.zip
FastQC	all_sections	RD017_merge_R2	/users/xli6/scripts/kp1/data_scratch/fastqc/RD017_merge_R2_fastqc.zip
FastQC	all_sections	RD017_merge_R1	/users/xli6/scripts/kp1/data_scratch/fastqc/RD017_merge_R1_fastqc.zip
FastQC	all_sections	RD021_merge_R1	/users/xli6/scripts/kp1/data_scratch/fastqc/RD021_merge_R1_fastqc.zip
FastQC	all_sections	RD012_merge_R1	/users/xli6/scripts/kp1/data_scratch/fastqc/RD012_merge_R1_fastqc.zip
FastQC	all_sections	RD012_merge_R2	/users/xli6/scripts/kp1/data_scratch/fastqc/RD012_merge_R2_fastqc.zip
FastQC	all_sections	RD016_merge_R1	/users/xli6/scripts/kp1/data_scratch/fastqc/RD016_merge_R1_fastqc.zip
FastQC	all_sections	RD016_merge_R2	/users/xli6/scripts/kp1/data_scratch/fastqc/RD016_merge_R2_fastqc.zip
FastQC	all_sections	RD007_merge_R2	/users/xli6/scripts/kp1/data_scratch/fastqc/RD007_merge_R2_fastqc.zip
FastQC	all_sections	RD003_merge_R2	/users/xli6/scripts/kp1/data_scratch/fastqc/RD003_merge_R2_fastqc.zip
FastQC	all_sections	RD003_merge_R1	/users/xli6/scripts/kp1/data_scratch/fastqc/RD003_merge_R1_fastqc.zip
FastQC	all_sections	RD010_merge_R2	/users/xli6/scripts/kp1/data_scratch/fastqc/RD010_merge_R2_fastqc.zip
FastQC	all_sections	RD010_merge_R1	/users/xli6/scripts/kp1/data_scratch/fastqc/RD010_merge_R1_fastqc.zip
FastQC	all_sections	RD021_merge_R2	/users/xli6/scripts/kp1/data_scratch/fastqc/RD021_merge_R2_fastqc.zip
FastQC	all_sections	RD007_merge_R1	/users/xli6/scripts/kp1/data_scratch/fastqc/RD007_merge_R1_fastqc.zip
Picard	RnaSeqMetrics	RD006	/users/xli6/scripts/kp1/data_scratch/picard/RD006.Aligned.sortedByCoord_mulitple_metrics.txt
Picard	RnaSeqMetrics	RD017	/users/xli6/scripts/kp1/data_scratch/picard/RD017.Aligned.sortedByCoord_mulitple_metrics.RnaSeqMetrics
Picard	RnaSeqMetrics	RD015	/users/xli6/scripts/kp1/data_scratch/picard/RD015.Aligned.sortedByCoord_mulitple_metrics.RnaSeqMetrics
Picard	RnaSeqMetrics	RD016	/users/xli6/scripts/kp1/data_scratch/picard/RD016.Aligned.sortedByCoord_mulitple_metrics.RnaSeqMetrics
Picard	RnaSeqMetrics	RD001	/users/xli6/scripts/kp1/data_scratch/picard/RD001.Aligned.sortedByCoord_mulitple_metrics.txt
Picard	RnaSeqMetrics	RD014	/users/xli6/scripts/kp1/data_scratch/picard/RD014.Aligned.sortedByCoord_mulitple_metrics.RnaSeqMetrics
Picard	RnaSeqMetrics	RD003	/users/xli6/scripts/kp1/data_scratch/picard/RD003.Aligned.sortedByCoord_mulitple_metrics.txt
Picard	RnaSeqMetrics	RD002	/users/xli6/scripts/kp1/data_scratch/picard/RD002.Aligned.sortedByCoord_mulitple_metrics.txt
Picard	RnaSeqMetrics	RD020	/users/xli6/scripts/kp1/data_scratch/picard/RD020.Aligned.sortedByCoord_mulitple_metrics.RnaSeqMetrics
Picard	RnaSeqMetrics	RD007	/users/xli6/scripts/kp1/data_scratch/picard/RD007.Aligned.sortedByCoord_mulitple_metrics.txt
Picard	RnaSeqMetrics	RD019	/users/xli6/scripts/kp1/data_scratch/picard/RD019.Aligned.sortedByCoord_mulitple_metrics.RnaSeqMetrics
Picard	RnaSeqMetrics	RD005	/users/xli6/scripts/kp1/data_scratch/picard/RD005.Aligned.sortedByCoord_mulitple_metrics.txt
Picard	RnaSeqMetrics	RD004	/users/xli6/scripts/kp1/data_scratch/picard/RD004.Aligned.sortedByCoord_mulitple_metrics.txt
Picard	RnaSeqMetrics	RD018	/users/xli6/scripts/kp1/data_scratch/picard/RD018.Aligned.sortedByCoord_mulitple_metrics.RnaSeqMetrics
Picard	RnaSeqMetrics	RD021	/users/xli6/scripts/kp1/data_scratch/picard/RD021.Aligned.sortedByCoord_mulitple_metrics.RnaSeqMetrics
Picard	RnaSeqMetrics	RD009	/users/xli6/scripts/kp1/data_scratch/picard/RD009.Aligned.sortedByCoord_mulitple_metrics.txt
Picard	RnaSeqMetrics	RD008	/users/xli6/scripts/kp1/data_scratch/picard/RD008.Aligned.sortedByCoord_mulitple_metrics.txt
Picard	RnaSeqMetrics	RD010	/users/xli6/scripts/kp1/data_scratch/picard/RD010.Aligned.sortedByCoord_mulitple_metrics.txt
Picard	RnaSeqMetrics	RD011	/users/xli6/scripts/kp1/data_scratch/picard/RD011.Aligned.sortedByCoord_mulitple_metrics.RnaSeqMetrics
Picard	RnaSeqMetrics	RD012	/users/xli6/scripts/kp1/data_scratch/picard/RD012.Aligned.sortedByCoord_mulitple_metrics.RnaSeqMetrics
Picard	RnaSeqMetrics	RD013	/users/xli6/scripts/kp1/data_scratch/picard/RD013.Aligned.sortedByCoord_mulitple_metrics.RnaSeqMetrics
Picard	InsertSizeMetrics	RD008	/users/xli6/scripts/kp1/data_scratch/picard/RD008.Aligned.sortedByCoord_mulitple_metrics.txt.insert_size_metrics
Picard	InsertSizeMetrics	RD007	/users/xli6/scripts/kp1/data_scratch/picard/RD007.Aligned.sortedByCoord_mulitple_metrics.txt.insert_size_metrics
Picard	InsertSizeMetrics	RD019	/users/xli6/scripts/kp1/data_scratch/picard/RD019.Aligned.sortedByCoord_mulitple_metrics.insert_size_metrics
Picard	InsertSizeMetrics	RD018	/users/xli6/scripts/kp1/data_scratch/picard/RD018.Aligned.sortedByCoord_mulitple_metrics.txt.insert_size_metrics
Picard	InsertSizeMetrics	RD009	/users/xli6/scripts/kp1/data_scratch/picard/RD009.Aligned.sortedByCoord_mulitple_metrics.txt.insert_size_metrics
Picard	InsertSizeMetrics	RD001	/users/xli6/scripts/kp1/data_scratch/picard/RD001.Aligned.sortedByCoord_mulitple_metrics.txt.insert_size_metrics
Picard	InsertSizeMetrics	RD003	/users/xli6/scripts/kp1/data_scratch/picard/RD003.Aligned.sortedByCoord_mulitple_metrics.txt.insert_size_metrics
Picard	InsertSizeMetrics	RD002	/users/xli6/scripts/kp1/data_scratch/picard/RD002.Aligned.sortedByCoord_mulitple_metrics.txt.insert_size_metrics
Picard	InsertSizeMetrics	RD020	/users/xli6/scripts/kp1/data_scratch/picard/RD020.Aligned.sortedByCoord_mulitple_metrics.insert_size_metrics
Picard	InsertSizeMetrics	RD021	/users/xli6/scripts/kp1/data_scratch/picard/RD021.Aligned.sortedByCoord_mulitple_metrics.txt.insert_size_metrics
Picard	InsertSizeMetrics	RD006	/users/xli6/scripts/kp1/data_scratch/picard/RD006.Aligned.sortedByCoord_mulitple_metrics.txt.insert_size_metrics
Picard	InsertSizeMetrics	RD005	/users/xli6/scripts/kp1/data_scratch/picard/RD005.Aligned.sortedByCoord_mulitple_metrics.txt.insert_size_metrics
Picard	InsertSizeMetrics	RD004	/users/xli6/scripts/kp1/data_scratch/picard/RD004.Aligned.sortedByCoord_mulitple_metrics.txt.insert_size_metrics
Picard	InsertSizeMetrics	RD014	/users/xli6/scripts/kp1/data_scratch/picard/RD014.Aligned.sortedByCoord_mulitple_metrics.insert_size_metrics
Picard	InsertSizeMetrics	RD015	/users/xli6/scripts/kp1/data_scratch/picard/RD015.Aligned.sortedByCoord_mulitple_metrics.insert_size_metrics
Picard	InsertSizeMetrics	RD016	/users/xli6/scripts/kp1/data_scratch/picard/RD016.Aligned.sortedByCoord_mulitple_metrics.txt.insert_size_metrics
Picard	InsertSizeMetrics	RD017	/users/xli6/scripts/kp1/data_scratch/picard/RD017.Aligned.sortedByCoord_mulitple_metrics.insert_size_metrics
Picard	InsertSizeMetrics	RD010	/users/xli6/scripts/kp1/data_scratch/picard/RD010.Aligned.sortedByCoord_mulitple_metrics.txt.insert_size_metrics
Picard	InsertSizeMetrics	RD011	/users/xli6/scripts/kp1/data_scratch/picard/RD011.Aligned.sortedByCoord_mulitple_metrics.insert_size_metrics
Picard	InsertSizeMetrics	RD012	/users/xli6/scripts/kp1/data_scratch/picard/RD012.Aligned.sortedByCoord_mulitple_metrics.txt.insert_size_metrics
Picard	InsertSizeMetrics	RD013	/users/xli6/scripts/kp1/data_scratch/picard/RD013.Aligned.sortedByCoord_mulitple_metrics.txt.insert_size_metrics
Picard	AlignmentSummaryMetrics	RD021	/users/xli6/scripts/kp1/data_scratch/picard/RD021.Aligned.sortedByCoord_mulitple_metrics.txt.alignment_summary_metrics
Picard	AlignmentSummaryMetrics	RD006	/users/xli6/scripts/kp1/data_scratch/picard/RD006.Aligned.sortedByCoord_mulitple_metrics.txt.alignment_summary_metrics
Picard	AlignmentSummaryMetrics	RD002	/users/xli6/scripts/kp1/data_scratch/picard/RD002.Aligned.sortedByCoord_mulitple_metrics.txt.alignment_summary_metrics
Picard	AlignmentSummaryMetrics	RD020	/users/xli6/scripts/kp1/data_scratch/picard/RD020.Aligned.sortedByCoord_mulitple_metrics.txt.alignment_summary_metrics
Picard	AlignmentSummaryMetrics	RD008	/users/xli6/scripts/kp1/data_scratch/picard/RD008.Aligned.sortedByCoord_mulitple_metrics.txt.alignment_summary_metrics
Picard	AlignmentSummaryMetrics	RD011	/users/xli6/scripts/kp1/data_scratch/picard/RD011.Aligned.sortedByCoord_mulitple_metrics.txt.alignment_summary_metrics
Picard	AlignmentSummaryMetrics	RD003	/users/xli6/scripts/kp1/data_scratch/picard/RD003.Aligned.sortedByCoord_mulitple_metrics.txt.alignment_summary_metrics
Picard	AlignmentSummaryMetrics	RD014	/users/xli6/scripts/kp1/data_scratch/picard/RD014.Aligned.sortedByCoord_mulitple_metrics.txt.alignment_summary_metrics
Picard	AlignmentSummaryMetrics	RD001	/users/xli6/scripts/kp1/data_scratch/picard/RD001.Aligned.sortedByCoord_mulitple_metrics.txt.alignment_summary_metrics
Picard	AlignmentSummaryMetrics	RD007	/users/xli6/scripts/kp1/data_scratch/picard/RD007.Aligned.sortedByCoord_mulitple_metrics.txt.alignment_summary_metrics
Picard	AlignmentSummaryMetrics	RD019	/users/xli6/scripts/kp1/data_scratch/picard/RD019.Aligned.sortedByCoord_mulitple_metrics.txt.alignment_summary_metrics
Picard	AlignmentSummaryMetrics	RD005	/users/xli6/scripts/kp1/data_scratch/picard/RD005.Aligned.sortedByCoord_mulitple_metrics.txt.alignment_summary_metrics
Picard	AlignmentSummaryMetrics	RD004	/users/xli6/scripts/kp1/data_scratch/picard/RD004.Aligned.sortedByCoord_mulitple_metrics.txt.alignment_summary_metrics
Picard	AlignmentSummaryMetrics	RD018	/users/xli6/scripts/kp1/data_scratch/picard/RD018.Aligned.sortedByCoord_mulitple_metrics.txt.alignment_summary_metrics
Picard	AlignmentSummaryMetrics	RD015	/users/xli6/scripts/kp1/data_scratch/picard/RD015.Aligned.sortedByCoord_mulitple_metrics.alignment_summary_metrics
Picard	AlignmentSummaryMetrics	RD009	/users/xli6/scripts/kp1/data_scratch/picard/RD009.Aligned.sortedByCoord_mulitple_metrics.txt.alignment_summary_metrics
Picard	AlignmentSummaryMetrics	RD017	/users/xli6/scripts/kp1/data_scratch/picard/RD017.Aligned.sortedByCoord_mulitple_metrics.alignment_summary_metrics
Picard	AlignmentSummaryMetrics	RD010	/users/xli6/scripts/kp1/data_scratch/picard/RD010.Aligned.sortedByCoord_mulitple_metrics.txt.alignment_summary_metrics
Picard	AlignmentSummaryMetrics	RD016	/users/xli6/scripts/kp1/data_scratch/picard/RD016.Aligned.sortedByCoord_mulitple_metrics.alignment_summary_metrics
Picard	AlignmentSummaryMetrics	RD012	/users/xli6/scripts/kp1/data_scratch/picard/RD012.Aligned.sortedByCoord_mulitple_metrics.txt.alignment_summary_metrics
Picard	AlignmentSummaryMetrics	RD013	/users/xli6/scripts/kp1/data_scratch/picard/RD013.Aligned.sortedByCoord_mulitple_metrics.txt.alignment_summary_metrics
Picard	GcBiasSummaryMetrics	RD013	/users/xli6/scripts/kp1/data_scratch/picard/RD013.Aligned.sortedByCoord_mulitple_metrics.gc_bias.summary_metrics
Picard	GcBiasSummaryMetrics	RD008	/users/xli6/scripts/kp1/data_scratch/picard/RD008.Aligned.sortedByCoord_mulitple_metrics.txt.gc_bias.summary_metrics
Picard	GcBiasSummaryMetrics	RD007	/users/xli6/scripts/kp1/data_scratch/picard/RD007.Aligned.sortedByCoord_mulitple_metrics.txt.gc_bias.summary_metrics
Picard	GcBiasSummaryMetrics	RD006	/users/xli6/scripts/kp1/data_scratch/picard/RD006.Aligned.sortedByCoord_mulitple_metrics.txt.gc_bias.summary_metrics
Picard	GcBiasSummaryMetrics	RD018	/users/xli6/scripts/kp1/data_scratch/picard/RD018.Aligned.sortedByCoord_mulitple_metrics.gc_bias.summary_metrics
Picard	GcBiasSummaryMetrics	RD011	/users/xli6/scripts/kp1/data_scratch/picard/RD011.Aligned.sortedByCoord_mulitple_metrics.gc_bias.summary_metrics
Picard	GcBiasSummaryMetrics	RD003	/users/xli6/scripts/kp1/data_scratch/picard/RD003.Aligned.sortedByCoord_mulitple_metrics.txt.gc_bias.summary_metrics
Picard	GcBiasSummaryMetrics	RD002	/users/xli6/scripts/kp1/data_scratch/picard/RD002.Aligned.sortedByCoord_mulitple_metrics.txt.gc_bias.summary_metrics
Picard	GcBiasSummaryMetrics	RD001	/users/xli6/scripts/kp1/data_scratch/picard/RD001.Aligned.sortedByCoord_mulitple_metrics.txt.gc_bias.summary_metrics
Picard	GcBiasSummaryMetrics	RD021	/users/xli6/scripts/kp1/data_scratch/picard/RD021.Aligned.sortedByCoord_mulitple_metrics.gc_bias.summary_metrics
Picard	GcBiasSummaryMetrics	RD019	/users/xli6/scripts/kp1/data_scratch/picard/RD019.Aligned.sortedByCoord_mulitple_metrics.gc_bias.summary_metrics
Picard	GcBiasSummaryMetrics	RD005	/users/xli6/scripts/kp1/data_scratch/picard/RD005.Aligned.sortedByCoord_mulitple_metrics.txt.gc_bias.summary_metrics
Picard	GcBiasSummaryMetrics	RD004	/users/xli6/scripts/kp1/data_scratch/picard/RD004.Aligned.sortedByCoord_mulitple_metrics.txt.gc_bias.summary_metrics
Picard	GcBiasSummaryMetrics	RD014	/users/xli6/scripts/kp1/data_scratch/picard/RD014.Aligned.sortedByCoord_mulitple_metrics.gc_bias.summary_metrics
Picard	GcBiasSummaryMetrics	RD015	/users/xli6/scripts/kp1/data_scratch/picard/RD015.Aligned.sortedByCoord_mulitple_metrics.gc_bias.summary_metrics
Picard	GcBiasSummaryMetrics	RD016	/users/xli6/scripts/kp1/data_scratch/picard/RD016.Aligned.sortedByCoord_mulitple_metrics.gc_bias.summary_metrics
Picard	GcBiasSummaryMetrics	RD017	/users/xli6/scripts/kp1/data_scratch/picard/RD017.Aligned.sortedByCoord_mulitple_metrics.gc_bias.summary_metrics
Picard	GcBiasSummaryMetrics	RD010	/users/xli6/scripts/kp1/data_scratch/picard/RD010.Aligned.sortedByCoord_mulitple_metrics.txt.gc_bias.summary_metrics
Picard	GcBiasSummaryMetrics	RD009	/users/xli6/scripts/kp1/data_scratch/picard/RD009.Aligned.sortedByCoord_mulitple_metrics.txt.gc_bias.summary_metrics
Picard	GcBiasSummaryMetrics	RD012	/users/xli6/scripts/kp1/data_scratch/picard/RD012.Aligned.sortedByCoord_mulitple_metrics.gc_bias.summary_metrics
Picard	GcBiasSummaryMetrics	RD020	/users/xli6/scripts/kp1/data_scratch/picard/RD020.Aligned.sortedByCoord_mulitple_metrics.gc_bias.summary_metrics
Picard	GcBiasDetailMetrics	RD013	/users/xli6/scripts/kp1/data_scratch/picard/RD013.Aligned.sortedByCoord_mulitple_metrics.gc_bias.detail_metrics
Picard	GcBiasDetailMetrics	RD008	/users/xli6/scripts/kp1/data_scratch/picard/RD008.Aligned.sortedByCoord_mulitple_metrics.txt.gc_bias.detail_metrics
Picard	GcBiasDetailMetrics	RD021	/users/xli6/scripts/kp1/data_scratch/picard/RD021.Aligned.sortedByCoord_mulitple_metrics.gc_bias.detail_metrics
Picard	GcBiasDetailMetrics	RD006	/users/xli6/scripts/kp1/data_scratch/picard/RD006.Aligned.sortedByCoord_mulitple_metrics.txt.gc_bias.detail_metrics
Picard	GcBiasDetailMetrics	RD018	/users/xli6/scripts/kp1/data_scratch/picard/RD018.Aligned.sortedByCoord_mulitple_metrics.gc_bias.detail_metrics
Picard	GcBiasDetailMetrics	RD015	/users/xli6/scripts/kp1/data_scratch/picard/RD015.Aligned.sortedByCoord_mulitple_metrics.gc_bias.detail_metrics
Picard	GcBiasDetailMetrics	RD003	/users/xli6/scripts/kp1/data_scratch/picard/RD003.Aligned.sortedByCoord_mulitple_metrics.txt.gc_bias.detail_metrics
Picard	GcBiasDetailMetrics	RD002	/users/xli6/scripts/kp1/data_scratch/picard/RD002.Aligned.sortedByCoord_mulitple_metrics.txt.gc_bias.detail_metrics
Picard	GcBiasDetailMetrics	RD001	/users/xli6/scripts/kp1/data_scratch/picard/RD001.Aligned.sortedByCoord_mulitple_metrics.txt.gc_bias.detail_metrics
Picard	GcBiasDetailMetrics	RD007	/users/xli6/scripts/kp1/data_scratch/picard/RD007.Aligned.sortedByCoord_mulitple_metrics.txt.gc_bias.detail_metrics
Picard	GcBiasDetailMetrics	RD019	/users/xli6/scripts/kp1/data_scratch/picard/RD019.Aligned.sortedByCoord_mulitple_metrics.gc_bias.detail_metrics
Picard	GcBiasDetailMetrics	RD005	/users/xli6/scripts/kp1/data_scratch/picard/RD005.Aligned.sortedByCoord_mulitple_metrics.txt.gc_bias.detail_metrics
Picard	GcBiasDetailMetrics	RD004	/users/xli6/scripts/kp1/data_scratch/picard/RD004.Aligned.sortedByCoord_mulitple_metrics.txt.gc_bias.detail_metrics
Picard	GcBiasDetailMetrics	RD014	/users/xli6/scripts/kp1/data_scratch/picard/RD014.Aligned.sortedByCoord_mulitple_metrics.gc_bias.detail_metrics
Picard	GcBiasDetailMetrics	RD009	/users/xli6/scripts/kp1/data_scratch/picard/RD009.Aligned.sortedByCoord_mulitple_metrics.txt.gc_bias.detail_metrics
Picard	GcBiasDetailMetrics	RD016	/users/xli6/scripts/kp1/data_scratch/picard/RD016.Aligned.sortedByCoord_mulitple_metrics.gc_bias.detail_metrics
Picard	GcBiasDetailMetrics	RD017	/users/xli6/scripts/kp1/data_scratch/picard/RD017.Aligned.sortedByCoord_mulitple_metrics.gc_bias.detail_metrics
Picard	GcBiasDetailMetrics	RD010	/users/xli6/scripts/kp1/data_scratch/picard/RD010.Aligned.sortedByCoord_mulitple_metrics.txt.gc_bias.detail_metrics
Picard	GcBiasDetailMetrics	RD011	/users/xli6/scripts/kp1/data_scratch/picard/RD011.Aligned.sortedByCoord_mulitple_metrics.gc_bias.detail_metrics
Picard	GcBiasDetailMetrics	RD012	/users/xli6/scripts/kp1/data_scratch/picard/RD012.Aligned.sortedByCoord_mulitple_metrics.gc_bias.detail_metrics
Picard	GcBiasDetailMetrics	RD020	/users/xli6/scripts/kp1/data_scratch/picard/RD020.Aligned.sortedByCoord_mulitple_metrics.gc_bias.detail_metrics
Picard	DuplicationMetrics	RD021	/users/xli6/scripts/kp1/data_scratch/picard/RD021.Aligned.sortedByCoord_markdup_metrix.txt
Picard	DuplicationMetrics	RD017	/users/xli6/scripts/kp1/data_scratch/picard/RD017.Aligned.sortedByCoord_markdup_metrix.txt
Picard	DuplicationMetrics	RD007	/users/xli6/scripts/kp1/data_scratch/picard/RD007.Aligned.sortedByCoord_markdup_metrix.txt
Picard	DuplicationMetrics	RD001	/users/xli6/scripts/kp1/data_scratch/picard/RD001.Aligned.sortedByCoord_markdup_metrix.txt
Picard	DuplicationMetrics	RD013	/users/xli6/scripts/kp1/data_scratch/picard/RD013.Aligned.sortedByCoord_markdup_metrix.txt
Picard	DuplicationMetrics	RD011	/users/xli6/scripts/kp1/data_scratch/picard/RD011.Aligned.sortedByCoord_markdup_metrix.txt
Picard	DuplicationMetrics	RD003	/users/xli6/scripts/kp1/data_scratch/picard/RD003.Aligned.sortedByCoord_markdup_metrix.txt
Picard	DuplicationMetrics	RD002	/users/xli6/scripts/kp1/data_scratch/picard/RD002.Aligned.sortedByCoord_markdup_metrix.txt
Picard	DuplicationMetrics	RD020	/users/xli6/scripts/kp1/data_scratch/picard/RD020.Aligned.sortedByCoord_markdup_metrix.txt
Picard	DuplicationMetrics	RD018	/users/xli6/scripts/kp1/data_scratch/picard/RD018.Aligned.sortedByCoord_markdup_metrix.txt
Picard	DuplicationMetrics	RD019	/users/xli6/scripts/kp1/data_scratch/picard/RD019.Aligned.sortedByCoord_markdup_metrix.txt
Picard	DuplicationMetrics	RD005	/users/xli6/scripts/kp1/data_scratch/picard/RD005.Aligned.sortedByCoord_markdup_metrix.txt
Picard	DuplicationMetrics	RD004	/users/xli6/scripts/kp1/data_scratch/picard/RD004.Aligned.sortedByCoord_markdup_metrix.txt
Picard	DuplicationMetrics	RD014	/users/xli6/scripts/kp1/data_scratch/picard/RD014.Aligned.sortedByCoord_markdup_metrix.txt
Picard	DuplicationMetrics	RD015	/users/xli6/scripts/kp1/data_scratch/picard/RD015.Aligned.sortedByCoord_markdup_metrix.txt
Picard	DuplicationMetrics	RD009	/users/xli6/scripts/kp1/data_scratch/picard/RD009.Aligned.sortedByCoord_markdup_metrix.txt
Picard	DuplicationMetrics	RD008	/users/xli6/scripts/kp1/data_scratch/picard/RD008.Aligned.sortedByCoord_markdup_metrix.txt
Picard	DuplicationMetrics	RD010	/users/xli6/scripts/kp1/data_scratch/picard/RD010.Aligned.sortedByCoord_markdup_metrix.txt
Picard	DuplicationMetrics	RD016	/users/xli6/scripts/kp1/data_scratch/picard/RD016.Aligned.sortedByCoord_markdup_metrix.txt
Picard	DuplicationMetrics	RD012	/users/xli6/scripts/kp1/data_scratch/picard/RD012.Aligned.sortedByCoord_markdup_metrix.txt
Picard	DuplicationMetrics	RD006	/users/xli6/scripts/kp1/data_scratch/picard/RD006.Aligned.sortedByCoord_markdup_metrix.txt
Picard	BaseDistributionByCycle	RD015_R1	/users/xli6/scripts/kp1/data_scratch/picard/RD015.Aligned.sortedByCoord_mulitple_metrics.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD015_R2	/users/xli6/scripts/kp1/data_scratch/picard/RD015.Aligned.sortedByCoord_mulitple_metrics.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD019_R1	/users/xli6/scripts/kp1/data_scratch/picard/RD019.Aligned.sortedByCoord_mulitple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD019_R2	/users/xli6/scripts/kp1/data_scratch/picard/RD019.Aligned.sortedByCoord_mulitple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD003_R2	/users/xli6/scripts/kp1/data_scratch/picard/RD003.Aligned.sortedByCoord_mulitple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD008_R2	/users/xli6/scripts/kp1/data_scratch/picard/RD008.Aligned.sortedByCoord_mulitple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD008_R1	/users/xli6/scripts/kp1/data_scratch/picard/RD008.Aligned.sortedByCoord_mulitple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD003_R1	/users/xli6/scripts/kp1/data_scratch/picard/RD003.Aligned.sortedByCoord_mulitple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD021_R2	/users/xli6/scripts/kp1/data_scratch/picard/RD021.Aligned.sortedByCoord_mulitple_metrics.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD007_R2	/users/xli6/scripts/kp1/data_scratch/picard/RD007.Aligned.sortedByCoord_mulitple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD020_R1	/users/xli6/scripts/kp1/data_scratch/picard/RD020.Aligned.sortedByCoord_mulitple_metrics.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD007_R1	/users/xli6/scripts/kp1/data_scratch/picard/RD007.Aligned.sortedByCoord_mulitple_metrics.txt.base_distribution_by_cycle_metrics
