temp_order	category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology
9258	GO:0034380	0.00911722507223066	0.999965650125245	1	8	high-density lipoprotein particle assembly	BP
3846	GO:0008035	0.00923661933663554	0.999964742897505	1	8	high-density lipoprotein particle binding	MF
5956	GO:0016670	0.00932960110896426	0.999963458842538	1	9	oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor	MF
3355	GO:0006694	0.00934939354063084	0.999601462503982	2	136	steroid biosynthetic process	BP
9014	GO:0033700	0.00938983349400227	0.999962984616243	1	9	phospholipid efflux	BP
8264	GO:0032341	0.00953843187875407	0.999960936055477	1	11	aldosterone metabolic process	BP
13327	GO:0050711	0.0095592609306383	0.999961156099032	1	10	negative regulation of interleukin-1 secretion	BP
7257	GO:0030299	0.00978665604789356	0.999959282467025	1	10	intestinal cholesterol absorption	BP
2803	GO:0005861	0.009790883867288	0.99996118204862	1	7	troponin complex	CC
12179	GO:0045988	0.00979467777664353	0.999959717520595	1	9	negative regulation of striated muscle contraction	BP
2579	GO:0005388	0.00983442435214254	0.999958469242992	1	11	calcium-transporting ATPase activity	MF
7218	GO:0030240	0.00998165116156288	0.999957640513427	1	10	skeletal muscle thin filament assembly	BP
3364	GO:0006705	0.0101885832927145	0.999955418036238	1	11	mineralocorticoid biosynthetic process	BP
4992	GO:0010872	0.0104173451895777	0.99995442183914	1	9	regulation of cholesterol esterification	BP
8377	GO:0032471	0.0104504677456129	0.999954130941369	1	9	negative regulation of endoplasmic reticulum calcium ion concentration	BP
13911	GO:0051657	0.0105276460946362	0.999952869593515	1	10	maintenance of organelle location	BP
20335	GO:1904478	0.0106388600642355	0.999952458718463	1	9	regulation of intestinal absorption	BP
8715	GO:0032982	0.0106822345822931	0.999950576826648	1	12	myosin filament	CC
5972	GO:0016713	0.0107290058157176	0.999951045592752	1	10	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced iron-sulfur protein as one donor, and incorporation of one atom of oxygen	MF
7100	GO:0030049	0.0109217194137792	0.999949891516398	1	9	muscle filament sliding	BP
3955	GO:0008212	0.0109284201483727	0.999948267631777	1	12	mineralocorticoid metabolic process	BP
9210	GO:0034309	0.010936341796588	0.999948192448336	1	12	primary alcohol biosynthetic process	BP
10734	GO:0042627	0.0111780699798705	0.999947506337314	1	9	chylomicron	CC
17998	GO:0098856	0.011211814577063	0.999945992287042	1	11	intestinal lipid absorption	BP
2508	GO:0005229	0.011255097246209	0.99994473933515	1	13	intracellular calcium activated chloride channel activity	MF
15361	GO:0061778	0.011255097246209	0.99994473933515	1	13	intracellular chloride channel activity	MF
784	GO:0001977	0.0112881445028709	0.999944413641912	1	13	renal system process involved in regulation of blood volume	BP
5225	GO:0014866	0.0113032831662256	0.999945105529078	1	11	skeletal myofibril assembly	BP
13850	GO:0051561	0.0113377407810846	0.999945319898472	1	10	positive regulation of mitochondrial calcium ion concentration	BP
11429	GO:0044241	0.0113847230625284	0.99994384752594	1	12	lipid digestion	BP
6283	GO:0018206	0.0115424303729756	0.999943323166143	1	10	peptidyl-methionine modification	BP
3260	GO:0006575	0.0116972738428219	0.9994390185001	2	150	cellular modified amino acid metabolic process	BP
5193	GO:0014819	0.0117839057912552	0.999940326854962	1	11	regulation of skeletal muscle contraction	BP
8390	GO:0032488	0.0118944182796842	0.999938695028853	1	12	Cdc42 protein signal transduction	BP
11293	GO:0043691	0.011978023526178	0.999938340009076	1	11	reverse cholesterol transport	BP
18839	GO:1901077	0.0120292543398995	0.999936857198676	1	13	regulation of relaxation of muscle	BP
2556	GO:0005338	0.0120670179219097	0.999937418199374	1	11	nucleotide-sugar transmembrane transporter activity	MF
5009	GO:0010889	0.0123679755905267	0.999933704229931	1	12	regulation of sequestering of triglyceride	BP
6517	GO:0019471	0.0123852798995749	0.999933518144723	1	12	4-hydroxyproline metabolic process	BP
75	GO:0000146	0.0124751571801644	0.999932077647827	1	13	microfilament motor activity	MF
14326	GO:0055102	0.0125186726316428	0.99993412509364	1	9	lipase inhibitor activity	MF
9254	GO:0034375	0.0125417413204481	0.999932384870999	1	11	high-density lipoprotein particle remodeling	BP
9115	GO:0034115	0.0126387084226298	0.999931332703455	1	11	negative regulation of heterotypic cell-cell adhesion	BP
15806	GO:0070587	0.0126387084226298	0.999931332703455	1	11	regulation of cell-cell adhesion involved in gastrulation	BP
7579	GO:0031032	0.0127636941641091	0.9993584189478	2	174	actomyosin structure organization	BP
12180	GO:0045989	0.0127957045764992	0.999928533509885	1	13	positive regulation of striated muscle contraction	BP
8872	GO:0033275	0.0129038109930973	0.999928414465644	1	11	actin-myosin filament sliding	BP
9646	GO:0035376	0.0131507373666002	0.999925641407652	1	11	sterol import	BP
15752	GO:0070508	0.0131507373666002	0.999925641407652	1	11	cholesterol import	BP
9287	GO:0034433	0.0131979618207425	0.999924483584307	1	12	steroid esterification	BP
9288	GO:0034434	0.0131979618207425	0.999924483584307	1	12	sterol esterification	BP
9289	GO:0034435	0.0131979618207425	0.999924483584307	1	12	cholesterol esterification	BP
3363	GO:0006704	0.0134881045481994	0.99992009807685	1	14	glucocorticoid biosynthetic process	BP
13523	GO:0051015	0.0136039685173576	0.999292936707682	2	174	actin filament binding	MF
6043	GO:0016832	0.013878314065858	0.99991716246161	1	11	aldehyde-lyase activity	MF
15805	GO:0070586	0.0139657582526384	0.999915416553384	1	12	cell-cell adhesion involved in gastrulation	BP
9242	GO:0034362	0.0139929698585595	0.999915085726634	1	12	low-density lipoprotein particle	CC
10633	GO:0042445	0.0140938682250737	0.999253742374332	2	174	hormone metabolic process	BP
4935	GO:0010804	0.0142371516803747	0.999910951663067	1	14	negative regulation of tumor necrosis factor-mediated signaling pathway	BP
8524	GO:0032691	0.01453723674186	0.999906673737029	1	15	negative regulation of interleukin-1 beta production	BP
6264	GO:0018158	0.0147183240020074	0.999904813331494	1	14	protein oxidation	BP
8484	GO:0032634	0.0150204649384342	0.999900347838752	1	15	interleukin-5 production	BP
8512	GO:0032674	0.0150204649384342	0.999900347838752	1	15	regulation of interleukin-5 production	BP
7452	GO:0030730	0.0155926689212918	0.999892587348353	1	15	sequestering of triglyceride	BP
13182	GO:0048878	0.0156772935932578	0.997542769190821	4	1001	chemical homeostasis	BP
12281	GO:0046185	0.0157638118178251	0.999891409618703	1	13	aldehyde catabolic process	BP
2497	GO:0005215	0.0159220102275646	0.997492624520247	4	1019	transporter activity	MF
19026	GO:1901617	0.0159377875750134	0.999099163472081	2	188	organic hydroxy compound biosynthetic process	BP
1261	GO:0002739	0.0162860754730846	0.999882790708792	1	15	regulation of cytokine secretion involved in immune response	BP
3359	GO:0006700	0.01630483826187	0.999881537799856	1	17	C21-steroid hormone biosynthetic process	BP
14484	GO:0060192	0.0170712599188901	0.999871831511523	1	14	negative regulation of lipase activity	BP
12280	GO:0046184	0.0179134559347585	0.999856429219434	1	18	aldehyde biosynthetic process	BP
3512	GO:0006954	0.0187470743138479	0.997770747682356	3	560	inflammatory response	BP
6186	GO:0017127	0.0187549372180589	0.999843115321641	1	17	cholesterol transporter activity	MF
6508	GO:0019433	0.019042024809972	0.999837700006352	1	18	triglyceride catabolic process	BP
9255	GO:0034377	0.019043652128443	0.999837672165355	1	18	plasma lipoprotein particle assembly	BP
3321	GO:0006656	0.0193760305190342	0.999832513015661	1	17	phosphatidylcholine biosynthetic process	BP
1429	GO:0003084	0.019509110723624	0.999828614441731	1	20	positive regulation of systemic arterial blood pressure	BP
5647	GO:0016054	0.0203062341648324	0.998694887363384	2	198	organic acid catabolic process	BP
12342	GO:0046395	0.0203062341648324	0.998694887363384	2	198	carboxylic acid catabolic process	BP
1037	GO:0002374	0.020571494988709	0.999809364246301	1	20	cytokine secretion involved in immune response	BP
10716	GO:0042592	0.0205930641967557	0.995748527881632	5	1647	homeostatic process	BP
7277	GO:0030325	0.020668071602563	0.999806648826578	1	22	adrenal gland development	BP
9248	GO:0034368	0.020995433894602	0.999802547597781	1	18	protein-lipid complex remodeling	BP
9249	GO:0034369	0.020995433894602	0.999802547597781	1	18	plasma lipoprotein particle remodeling	BP
4166	GO:0008553	0.0211764250744921	0.999799114902811	1	18	proton-exporting ATPase activity, phosphorylative mechanism	MF
11449	GO:0044281	0.0213416687916591	0.995552594300333	5	1551	small molecule metabolic process	BP
15450	GO:0065005	0.0217325025767604	0.999786616501993	1	21	protein-lipid complex assembly	BP
8525	GO:0032692	0.0219160699562467	0.999782045049627	1	23	negative regulation of interleukin-1 production	BP
5004	GO:0010884	0.0220259803190424	0.999780790339591	1	21	positive regulation of lipid storage	BP
11451	GO:0044283	0.0223080252994628	0.997165929900458	3	566	small molecule biosynthetic process	BP
1424	GO:0003071	0.0223423889072957	0.999773021186724	1	24	renal system process involved in regulation of systemic arterial blood pressure	BP
1248	GO:0002719	0.0224244416346497	0.999772753372167	1	21	negative regulation of cytokine production involved in immune response	BP
15807	GO:0070588	0.0225130174305285	0.998469657664657	2	237	calcium ion transmembrane transport	BP
9247	GO:0034367	0.0225276877172131	0.999771216105535	1	20	protein-containing complex remodeling	BP
11445	GO:0044273	0.022925416464199	0.999762441618949	1	21	sulfur compound catabolic process	BP
4557	GO:0009725	0.0231391079834946	0.997018267627955	3	612	response to hormone	BP
9114	GO:0034114	0.0235519092316146	0.999749221465989	1	21	regulation of heterotypic cell-cell adhesion	BP
7625	GO:0031100	0.0238182734056086	0.99974291301866	1	22	animal organ regeneration	BP
11915	GO:0045499	0.0246368080803031	0.99972207107126	1	28	chemorepellent activity	MF
13849	GO:0051560	0.0248464610805195	0.999718544458751	1	25	mitochondrial calcium ion homeostasis	BP
9498	GO:0035025	0.0251459781320492	0.999710042946443	1	29	positive regulation of Rho protein signal transduction	BP
16461	GO:0071813	0.0253743110694933	0.999706906104166	1	24	lipoprotein particle binding	MF
16462	GO:0071814	0.0253743110694933	0.999706906104166	1	24	protein-lipid complex binding	MF
14305	GO:0055075	0.0255046621031021	0.999702049441732	1	28	potassium ion homeostasis	BP
8375	GO:0032469	0.0255627590305505	0.999702002673192	1	25	endoplasmic reticulum calcium ion homeostasis	BP
2657	GO:0005615	0.0260304571452674	0.995232815785081	4	1105	extracellular space	CC
5391	GO:0015318	0.0270846754591992	0.996291053000074	3	684	inorganic molecular entity transmembrane transporter activity	MF
4137	GO:0008509	0.0273482941800526	0.997936095866013	2	262	anion transmembrane transporter activity	MF
7086	GO:0030029	0.0275930748413891	0.99619428238841	3	678	actin filament-based process	BP
12365	GO:0046461	0.0289343555840946	0.999616560108136	1	27	neutral lipid catabolic process	BP
12368	GO:0046464	0.0289343555840946	0.999616560108136	1	27	acylglycerol catabolic process	BP
3946	GO:0008202	0.0289642008412919	0.997746203279397	2	252	steroid metabolic process	BP
3208	GO:0006520	0.029037402605457	0.997737747471808	2	246	cellular amino acid metabolic process	BP
2929	GO:0006066	0.0293366939676958	0.997701132963352	2	259	alcohol metabolic process	BP
5363	GO:0015248	0.0297568531778153	0.999593261065696	1	29	sterol transporter activity	MF
4934	GO:0010803	0.0297648213959713	0.999593041996816	1	29	regulation of tumor necrosis factor-mediated signaling pathway	BP
13110	GO:0048741	0.0300046835535412	0.999585049217171	1	32	skeletal muscle fiber development	BP
13388	GO:0050801	0.0300819776697362	0.995709587694788	3	694	ion homeostasis	BP
4691	GO:0010243	0.0304903746631299	0.995628634837869	3	685	response to organonitrogen compound	BP
12147	GO:0045932	0.0307298453745587	0.999565080429606	1	31	negative regulation of muscle contraction	BP
15641	GO:0070325	0.03084723794052	0.999563280617671	1	28	lipoprotein particle receptor binding	MF
1230	GO:0002701	0.0312162639871625	0.999551615000745	1	30	negative regulation of production of molecular mediator of immune response	BP
12155	GO:0045940	0.0315358208580698	0.999543448387052	1	28	positive regulation of steroid metabolic process	BP
13456	GO:0050892	0.031652935203026	0.999538907680976	1	30	intestinal absorption	BP
13477	GO:0050919	0.0319279873028827	0.999528525682299	1	35	negative chemotaxis	BP
13639	GO:0051180	0.0320599669704629	0.99952690107837	1	30	vitamin transport	BP
5277	GO:0015075	0.0321213825401788	0.995299672402753	3	730	ion transmembrane transporter activity	MF
16472	GO:0071827	0.0331823862852421	0.99949242507553	1	31	plasma lipoprotein particle organization	BP
13315	GO:0050699	0.0333778222578898	0.999486391067825	1	31	WW domain binding	MF
3511	GO:0006953	0.0334887134025037	0.999482418956243	1	32	acute-phase response	BP
5246	GO:0014904	0.0336401469023577	0.999475847846859	1	36	myotube cell development	BP
47	GO:0000096	0.0336572935471199	0.99947716206375	1	32	sulfur amino acid metabolic process	BP
18600	GO:1900026	0.033989226591652	0.999465732715777	1	34	positive regulation of substrate adhesion-dependent cell spreading	BP
14308	GO:0055078	0.0340065158685843	0.999463499882345	1	38	sodium ion homeostasis	BP
13322	GO:0050706	0.0342310136897154	0.999459069990727	1	32	regulation of interleukin-1 beta secretion	BP
10192	GO:0036442	0.0343066446293429	0.999457816339176	1	30	proton-exporting ATPase activity	MF
7934	GO:0031672	0.0343482788439977	0.999454312524685	1	34	A band	CC
3950	GO:0008207	0.0345338733705865	0.999447889586278	1	35	C21-steroid hormone metabolic process	BP
3456	GO:0006869	0.0351858070127117	0.996956695340983	2	290	lipid transport	BP
5450	GO:0015662	0.0354322538764979	0.999418595990002	1	35	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism	MF
4064	GO:0008395	0.0356358106709449	0.999411851975528	1	35	steroid hydroxylase activity	MF
12373	GO:0046470	0.0357956037470714	0.999407575004634	1	33	phosphatidylcholine metabolic process	BP
16470	GO:0071825	0.0358347430682008	0.9994057311975	1	34	protein-lipid complex subunit organization	BP
5596	GO:0015932	0.0359784145264695	0.999400412223887	1	35	nucleobase-containing compound transmembrane transporter activity	MF
11369	GO:0044058	0.036168235437834	0.999394025911447	1	35	regulation of digestive system process	BP
7022	GO:0022804	0.0362724678291399	0.996809822146338	2	304	active transmembrane transporter activity	MF
18978	GO:1901505	0.0372623112674599	0.999355073688946	1	38	carbohydrate derivative transmembrane transporter activity	MF
795	GO:0001990	0.0373976499284937	0.999349903359287	1	39	regulation of systemic arterial blood pressure by hormone	BP
19068	GO:1901698	0.0379454020693942	0.994072195293392	3	746	response to nitrogen compound	BP
4744	GO:0010470	0.0383943150496478	0.999315499017508	1	37	regulation of gastrulation	BP
18218	GO:0099512	0.0385189721961354	0.993946631559895	3	759	supramolecular fiber	CC
13318	GO:0050702	0.0389107347153087	0.999296319311146	1	38	interleukin-1 beta secretion	BP
5427	GO:0015485	0.0390261786378642	0.999293155651598	1	36	cholesterol binding	MF
18139	GO:0099080	0.0390706345479416	0.993825263055785	3	764	supramolecular complex	CC
18140	GO:0099081	0.0390706345479416	0.993825263055785	3	764	supramolecular polymer	CC
13320	GO:0050704	0.0391013071689127	0.999289359222926	1	38	regulation of interleukin-1 secretion	BP
8894	GO:0033344	0.0391109538511267	0.999289005982662	1	38	cholesterol efflux	BP
11450	GO:0044282	0.0395631786520418	0.996353319188716	2	284	small molecule catabolic process	BP
8289	GO:0032371	0.0398166531031046	0.999262923221883	1	38	regulation of sterol transport	BP
8292	GO:0032374	0.0398166531031046	0.999262923221883	1	38	regulation of cholesterol transport	BP
5003	GO:0010883	0.0403629412829934	0.999241887223546	1	39	regulation of lipid storage	BP
13902	GO:0051646	0.0406445005327751	0.999229337829852	1	43	mitochondrion localization	BP
10731	GO:0042623	0.0407096498624417	0.996186595252681	2	321	ATPase activity, coupled	MF
3423	GO:0006811	0.0410110105225738	0.991320771287738	4	1350	ion transport	BP
12062	GO:0045777	0.0413301974109317	0.999203357692958	1	42	positive regulation of blood pressure	BP
6176	GO:0017111	0.0415066922381149	0.993281020406815	3	776	nucleoside-triphosphatase activity	MF
10509	GO:0042181	0.0418631090621396	0.999184030687935	1	39	ketone biosynthetic process	BP
12148	GO:0045933	0.0422595505330232	0.999165930261572	1	44	positive regulation of muscle contraction	BP
12397	GO:0046503	0.0424541110680415	0.99915909005997	1	42	glycerolipid catabolic process	BP
3356	GO:0006695	0.042649003830447	0.999152858655442	1	39	cholesterol biosynthetic process	BP
4996	GO:0010876	0.0432495578300476	0.995812222792929	2	325	lipid localization	BP
11531	GO:0044421	0.0432640811994814	0.990684249275613	4	1310	extracellular region part	CC
1071	GO:0002437	0.0435518820169856	0.999113711360265	1	44	inflammatory response to antigenic stimulus	BP
2293	GO:0004857	0.0436171139641611	0.995758329599875	2	303	enzyme inhibitor activity	MF
19431	GO:1902653	0.0440191229994476	0.999096508518583	1	40	secondary alcohol biosynthetic process	BP
9113	GO:0034113	0.0441343303690331	0.999089186534126	1	45	heterotypic cell-cell adhesion	BP
8683	GO:0032934	0.0445342920490877	0.999073947657769	1	42	sterol binding	MF
1412	GO:0003044	0.044697077945301	0.999064726198019	1	47	regulation of systemic arterial blood pressure mediated by a chemical signal	BP
13317	GO:0050701	0.0451198199018467	0.999047707540552	1	45	interleukin-1 secretion	BP
13751	GO:0051346	0.0454690894578762	0.995474662714008	2	329	negative regulation of hydrolase activity	BP
9209	GO:0034308	0.0458057574082049	0.999017804921002	1	46	primary alcohol metabolic process	BP
767	GO:0001960	0.0472960791301937	0.998952270992588	1	46	negative regulation of cytokine-mediated signaling pathway	BP
2525	GO:0005254	0.0475257374735646	0.998939313353228	1	52	chloride channel activity	MF
3427	GO:0006816	0.0479733759589644	0.99508111718948	2	356	calcium ion transport	BP
5841	GO:0016462	0.0483325691255961	0.991684891625674	3	822	pyrophosphatase activity	MF
18598	GO:1900024	0.0487584922763178	0.998884379836343	1	49	regulation of substrate adhesion-dependent cell spreading	BP
6034	GO:0016817	0.0489243015281368	0.99154179204297	3	825	hydrolase activity, acting on acid anhydrides	MF
6035	GO:0016818	0.0489243015281368	0.99154179204297	3	825	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	MF
5838	GO:0016459	0.0493396535804193	0.998857379365267	1	49	myosin complex	CC
13827	GO:0051496	0.049418960980374	0.998853199982489	1	50	positive regulation of stress fiber assembly	BP
7217	GO:0030239	0.0506161653131435	0.998795953116259	1	51	myofibril assembly	BP
5681	GO:0016126	0.0511583434984931	0.998771828069458	1	47	sterol biosynthetic process	BP
