temp_order	category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology
477	GO:0001516	0.00129867033792492	0.999980019209522	2	21	prostaglandin biosynthetic process	BP
12323	GO:0046457	0.00129867033792492	0.999980019209522	2	21	prostanoid biosynthetic process	BP
8906	GO:0033559	0.00142749977904799	0.999929060193431	3	87	unsaturated fatty acid metabolic process	BP
2929	GO:0006082	0.00147398883690232	0.999699173432213	8	874	organic acid metabolic process	BP
14269	GO:0055094	0.00154097161291025	0.999973962776636	2	23	response to lipoprotein particle	BP
14092	GO:0052547	0.00158546519267806	0.999803452855759	5	336	regulation of peptidase activity	BP
4879	GO:0010742	0.0016779541879329	0.999970306492673	2	24	macrophage derived foam cell differentiation	BP
3342	GO:0006690	0.00173907411274854	0.999907259661567	3	93	icosanoid metabolic process	BP
3294	GO:0006631	0.00175370305934194	0.999777495941019	5	343	fatty acid metabolic process	BP
16154	GO:0071402	0.00181739895451614	0.999966415502233	2	25	cellular response to lipoprotein particle stimulus	BP
17071	GO:0090077	0.00181958734902856	0.999966354477233	2	25	foam cell differentiation	BP
1077	GO:0002446	0.00211183888747995	0.999957672860698	2	27	neutrophil mediated immunity	BP
10803	GO:0042832	0.00213925377778753	0.999956840847774	2	27	defense response to protozoan	BP
13261	GO:0050698	0.00246035254775781	1	1	1	proteoglycan sulfotransferase activity	MF
20397	GO:1904716	0.00254770189767911	1	1	1	positive regulation of chaperone-mediated autophagy	BP
6170	GO:0017129	0.0025674448368837	1	1	1	triglyceride binding	MF
16725	GO:0072343	0.00258928061989125	1	1	1	pancreatic stellate cell proliferation	BP
21400	GO:2000229	0.00258928061989125	1	1	1	regulation of pancreatic stellate cell proliferation	BP
21401	GO:2000230	0.00258928061989125	1	1	1	negative regulation of pancreatic stellate cell proliferation	BP
4223	GO:0008783	0.00259797786271534	1	1	1	agmatinase activity	MF
4158	GO:0008555	0.00260066448187916	1	1	1	chloride-transporting ATPase activity	MF
10988	GO:0043225	0.00260066448187916	1	1	1	ATPase-coupled anion transmembrane transporter activity	MF
15002	GO:0061078	0.00260146374793518	1	1	1	positive regulation of prostaglandin secretion involved in immune response	BP
17257	GO:0090323	0.00260146374793518	1	1	1	prostaglandin secretion involved in immune response	BP
12601	GO:0047017	0.00260166512009237	1	1	1	prostaglandin-F synthase activity	MF
506	GO:0001562	0.0026411341105322	0.99994031857681	2	30	response to protozoan	BP
18947	GO:1901568	0.00288172758633927	0.999815788554134	3	111	fatty acid derivative metabolic process	BP
11141	GO:0043492	0.00323982938877971	0.999783927818094	3	117	ATPase activity, coupled to movement of substances	MF
9210	GO:0034358	0.00325130528502534	0.999917906913624	2	33	plasma lipoprotein particle	CC
21187	GO:1990777	0.00325130528502534	0.999917906913624	2	33	lipoprotein particle	CC
3297	GO:0006636	0.00336635229379754	0.999913354980612	2	34	unsaturated fatty acid biosynthetic process	BP
3344	GO:0006692	0.00342485169515125	0.999911068836711	2	34	prostanoid metabolic process	BP
3345	GO:0006693	0.00342485169515125	0.999911068836711	2	34	prostaglandin metabolic process	BP
8693	GO:0032994	0.00365209698802673	0.999901868047547	2	35	protein-lipid complex	CC
3295	GO:0006633	0.0038093616338104	0.999730676329558	3	123	fatty acid biosynthetic process	BP
11493	GO:0044421	0.00400078010783808	0.998951667507871	9	1265	extracellular region part	CC
5464	GO:0015718	0.00404492703555598	0.999707732680694	3	126	monocarboxylic acid transport	BP
3253	GO:0006576	0.00405728160439721	0.999884663366215	2	37	cellular biogenic amine metabolic process	BP
7133	GO:0030162	0.0041466162298639	0.999218052296201	6	607	regulation of proteolysis	BP
6565	GO:0019752	0.00433800998407787	0.999049339973847	7	816	carboxylic acid metabolic process	BP
11397	GO:0044255	0.00475290837162567	0.998940523500567	7	833	cellular lipid metabolic process	BP
2649	GO:0005615	0.00479628186406275	0.998809785639028	8	1059	extracellular space	CC
1773	GO:0004014	0.00495096547211918	0.999994006614301	1	2	adenosylmethionine decarboxylase activity	MF
6594	GO:0019810	0.00495096547211918	0.999994006614301	1	2	putrescine binding	MF
4099	GO:0008459	0.00501785182100877	0.999993843370323	1	2	chondroitin 6-sulfotransferase activity	MF
2003	GO:0004465	0.00502345768516615	0.999993829588677	1	2	lipoprotein lipase activity	MF
10570	GO:0042404	0.00504606830142539	0.999993773845166	1	2	thyroid hormone catabolic process	BP
671	GO:0001830	0.00504673453101366	0.999993772198852	1	2	trophectodermal cell fate commitment	BP
8867	GO:0033364	0.00505541172801178	0.999993750736789	1	2	mast cell secretory granule organization	BP
21785	GO:2000777	0.00514137493487782	0.99999353611678	1	2	positive regulation of proteasomal ubiquitin-dependent protein catabolic process involved in cellular response to hypoxia	BP
1879	GO:0004167	0.0051537182563627	0.999993505001549	1	2	dopachrome isomerase activity	MF
1798	GO:0004051	0.00518283994264891	0.999993431294312	1	2	arachidonate 5-lipoxygenase activity	MF
11647	GO:0045004	0.00518520720401533	0.999993425284427	1	2	DNA replication proofreading	BP
1824	GO:0004084	0.00518686548294586	0.999993421072831	1	2	branched-chain-amino-acid transaminase activity	MF
4296	GO:0009082	0.00518686548294586	0.999993421072831	1	2	branched-chain amino acid biosynthetic process	BP
4304	GO:0009098	0.00518686548294586	0.999993421072831	1	2	leucine biosynthetic process	BP
4305	GO:0009099	0.00518686548294586	0.999993421072831	1	2	valine biosynthetic process	BP
14122	GO:0052654	0.00518686548294586	0.999993421072831	1	2	L-leucine transaminase activity	MF
14123	GO:0052655	0.00518686548294586	0.999993421072831	1	2	L-valine transaminase activity	MF
14124	GO:0052656	0.00518686548294586	0.999993421072831	1	2	L-isoleucine transaminase activity	MF
603	GO:0001735	0.00519117882411266	0.999993410111736	1	2	prenylcysteine oxidase activity	MF
7252	GO:0030328	0.00519117882411266	0.999993410111736	1	2	prenylcysteine catabolic process	BP
7253	GO:0030329	0.00519117882411266	0.999993410111736	1	2	prenylcysteine metabolic process	BP
6044	GO:0016862	0.00519597562248812	0.999993397911332	1	2	intramolecular oxidoreductase activity, interconverting keto- and enol-groups	MF
13156	GO:0050178	0.00519597562248812	0.999993397911332	1	2	phenylpyruvate tautomerase activity	MF
12069	GO:0045861	0.00570327574722289	0.999272624401046	4	282	negative regulation of proteolysis	BP
3293	GO:0006629	0.0060532989528758	0.998436552605846	8	1102	lipid metabolic process	BP
3447	GO:0006869	0.00605914481028125	0.999213692428438	4	288	lipid transport	BP
2628	GO:0005576	0.00610522076038443	0.998175907987677	10	1606	extracellular region	CC
5561	GO:0015909	0.00616808760979238	0.999780731844492	2	46	long-chain fatty acid transport	BP
3420	GO:0006820	0.00638870896523697	0.998900717772015	5	467	anion transport	BP
2287	GO:0004857	0.00677532643406929	0.999092085695365	4	296	enzyme inhibitor activity	MF
3252	GO:0006575	0.0068947942701786	0.99939510835022	3	152	cellular modified amino acid metabolic process	BP
15671	GO:0070460	0.00750923725279044	0.999981600403041	1	3	thyroid-stimulating hormone secretion	BP
3271	GO:0006597	0.00753494390270201	0.99998147399335	1	3	spermine biosynthetic process	BP
14270	GO:0055095	0.0076110821598094	0.999981097043839	1	3	lipoprotein particle mediated signaling	BP
14271	GO:0055096	0.0076110821598094	0.999981097043839	1	3	low-density lipoprotein particle mediated signaling	BP
2244	GO:0004800	0.00763430232429257	0.999980981326072	1	3	thyroxine 5'-deiodinase activity	MF
7251	GO:0030327	0.00764807755807287	0.999980912509686	1	3	prenylated protein catabolic process	BP
1132	GO:0002540	0.00767164217522341	0.999980794499721	1	3	leukotriene production involved in inflammatory response	BP
20395	GO:1904714	0.00772774672923244	0.99998051206312	1	3	regulation of chaperone-mediated autophagy	BP
3036	GO:0006272	0.00773978238583562	0.999980451204757	1	3	leading strand elongation	BP
8508	GO:0032722	0.00809586550536161	0.999667308571178	2	53	positive regulation of chemokine production	BP
2061	GO:0004536	0.00873756331006989	0.999626065852014	2	55	deoxyribonuclease activity	MF
8554	GO:0032787	0.00890923377856687	0.998337761090062	5	503	monocarboxylic acid metabolic process	BP
13694	GO:0051346	0.00921784189084388	0.998649467637947	4	325	negative regulation of hydrolase activity	BP
1130	GO:0002538	0.0102295019200382	0.999961550339744	1	4	arachidonic acid metabolite production involved in inflammatory response	BP
4185	GO:0008622	0.0103354997622876	0.999960747593564	1	4	epsilon DNA polymerase complex	CC
17185	GO:0090238	0.0103489641056843	0.999960645028688	1	4	positive regulation of arachidonic acid secretion	BP
1289	GO:0002790	0.0113236272840653	0.997758305340602	5	537	peptide secretion	BP
3503	GO:0006954	0.0122544293451565	0.997525836792541	5	547	inflammatory response	BP
11346	GO:0044106	0.0123661159108548	0.999362982258024	2	66	cellular amine metabolic process	BP
5462	GO:0015711	0.0124410905545076	0.998009501292411	4	355	organic anion transport	BP
478	GO:0001517	0.0125240347759949	0.999938477182931	1	5	N-acetylglucosamine 6-O-sulfotransferase activity	MF
16919	GO:0072757	0.0125247369976551	0.999938470265716	1	5	cellular response to camptothecin	BP
6592	GO:0019808	0.0125540926502499	0.999938180748976	1	5	polyamine binding	MF
9295	GO:0034481	0.0126126078324476	0.999937601611884	1	5	chondroitin sulfotransferase activity	MF
3053	GO:0006297	0.0126687299390848	0.99993704360954	1	5	nucleotide-excision repair, DNA gap filling	BP
2056	GO:0004530	0.0127190154038237	0.999936541517925	1	5	deoxyribonuclease I activity	MF
15930	GO:0070948	0.0127664672970253	0.999936065880559	1	5	regulation of neutrophil mediated cytotoxicity	BP
4995	GO:0010891	0.0127732695339158	0.999935997551562	1	5	negative regulation of sequestering of triglyceride	BP
13258	GO:0050692	0.0127790932606471	0.999935939022626	1	5	DBD domain binding	MF
5466	GO:0015722	0.0127954983273499	0.999935774005777	1	5	canalicular bile acid transport	BP
15255	GO:0061684	0.012804822313435	0.999935680121672	1	5	chaperone-mediated autophagy	BP
3046	GO:0006287	0.0128782050833754	0.999934938817334	1	5	base-excision repair, gap-filling	BP
1362	GO:0002901	0.0129052896374651	0.9999346641334	1	5	mature B cell apoptotic process	BP
1366	GO:0002905	0.0129052896374651	0.9999346641334	1	5	regulation of mature B cell apoptotic process	BP
1367	GO:0002906	0.0129052896374651	0.9999346641334	1	5	negative regulation of mature B cell apoptotic process	BP
5699	GO:0016209	0.0136801155673281	0.999256329819446	2	69	antioxidant activity	MF
959	GO:0002260	0.014064055918522	0.999223818349235	2	71	lymphocyte homeostasis	BP
11413	GO:0044283	0.0142341581544516	0.997016230670646	5	565	small molecule biosynthetic process	BP
5560	GO:0015908	0.0145464376314477	0.999182634969654	2	72	fatty acid transport	BP
4453	GO:0009308	0.0145624256489957	0.999181264868536	2	72	amine metabolic process	BP
18942	GO:1901563	0.0149550204088651	0.999908543854734	1	6	response to camptothecin	BP
8460	GO:0032642	0.0149586859609929	0.999146811729684	2	73	regulation of chemokine production	BP
4007	GO:0008310	0.015173247512667	0.999905847010215	1	6	single-stranded DNA 3'-5' exodeoxyribonuclease activity	MF
20791	GO:1905563	0.015191808522727	0.999905615814483	1	6	negative regulation of vascular endothelial cell proliferation	BP
829	GO:0002035	0.0152104865422252	0.999905382873337	1	6	brain renin-angiotensin system	BP
14520	GO:0060331	0.0152116122762134	0.999905368824623	1	6	negative regulation of response to interferon-gamma	BP
14525	GO:0060336	0.0152116122762134	0.999905368824623	1	6	negative regulation of interferon-gamma-mediated signaling pathway	BP
2630	GO:0005579	0.0152719248426585	0.999904614613609	1	6	membrane attack complex	CC
17184	GO:0090237	0.0152912763761681	0.999904371983664	1	6	regulation of arachidonic acid secretion	BP
17127	GO:0090166	0.0153152247650992	0.999904071288908	1	6	Golgi disassembly	BP
49	GO:0000098	0.0153205376773354	0.999904004515883	1	6	sulfur amino acid catabolic process	BP
4975	GO:0010871	0.0153420326771219	0.999903734126744	1	6	negative regulation of receptor biosynthetic process	BP
8377	GO:0032510	0.0153622660072314	0.999903479258764	1	6	endosome to lysosome transport via multivesicular body sorting pathway	BP
4498	GO:0009446	0.0154057965730158	0.999902929779159	1	6	putrescine biosynthetic process	BP
4897	GO:0010760	0.0154218972490897	0.999902726145247	1	6	negative regulation of macrophage chemotaxis	BP
4991	GO:0010887	0.01547735152466	0.999902023141994	1	6	negative regulation of cholesterol storage	BP
5035	GO:0010948	0.0161569689162042	0.99805598802863	3	209	negative regulation of cell cycle process	BP
8431	GO:0032602	0.0161608497563734	0.999039261390909	2	76	chemokine production	BP
10902	GO:0043086	0.0163125033658902	0.996460589626738	5	588	negative regulation of catalytic activity	BP
1075	GO:0002444	0.0163862724606569	0.999018487175628	2	77	myeloid leukocyte mediated immunity	BP
13633	GO:0051256	0.017527807638299	0.999870664900827	1	7	mitotic spindle midzone assembly	BP
4990	GO:0010886	0.0175561390733867	0.999870245003659	1	7	positive regulation of cholesterol storage	BP
20365	GO:1904668	0.0176198679670218	0.999869297980207	1	7	positive regulation of ubiquitin protein ligase activity	BP
6447	GO:0019336	0.0176389277389253	0.999869014074797	1	7	phenol-containing compound catabolic process	BP
3250	GO:0006573	0.0176580227339791	0.999868729333698	1	7	valine metabolic process	BP
20752	GO:1905461	0.017745944662083	0.999867414240963	1	7	positive regulation of vascular associated smooth muscle cell apoptotic process	BP
13259	GO:0050693	0.0177533149546485	0.99986730369992	1	7	LBD domain binding	MF
3948	GO:0008215	0.0178141873863018	0.999866388950027	1	7	spermine metabolic process	BP
9223	GO:0034372	0.0179493100233578	0.999864347109766	1	7	very-low-density lipoprotein particle remodeling	BP
20776	GO:1905522	0.0179644446392268	0.999864117439244	1	7	negative regulation of macrophage migration	BP
4497	GO:0009445	0.0179661214577443	0.999864091981182	1	7	putrescine metabolic process	BP
3229	GO:0006551	0.0180211881638094	0.99986325460419	1	7	leucine metabolic process	BP
4281	GO:0009063	0.0192859682788564	0.998739391782446	2	83	cellular amino acid catabolic process	BP
11	GO:0000022	0.0199460771846068	0.999828883053154	1	8	mitotic spindle elongation	BP
10771	GO:0042770	0.0199523079921808	0.998671642645127	2	85	signal transduction in response to DNA damage	BP
11982	GO:0045713	0.0202066208378613	0.999824365633866	1	8	low-density lipoprotein particle receptor biosynthetic process	BP
6467	GO:0019372	0.0203927053228419	0.999821102904899	1	8	lipoxygenase pathway	BP
7902	GO:0031666	0.0204067880592049	0.999820854752042	1	8	positive regulation of lipopolysaccharide-mediated signaling pathway	BP
15924	GO:0070942	0.0204218034348428	0.999820589974123	1	8	neutrophil mediated cytotoxicity	BP
6014	GO:0016813	0.0204282090160765	0.999820476959502	1	8	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines	MF
16718	GO:0072330	0.0204825665510521	0.997304292543171	3	228	monocarboxylic acid biosynthetic process	BP
9221	GO:0034370	0.02050388346714	0.99981913910902	1	8	triglyceride-rich lipoprotein particle remodeling	BP
8032	GO:0031965	0.0206924532027093	0.997265989936045	3	230	nuclear membrane	CC
3501	GO:0006952	0.0218643090175648	0.99343074494525	7	1118	defense response	BP
7006	GO:0022841	0.0223803553722948	0.999780963226855	1	9	potassium ion leak channel activity	MF
13613	GO:0051231	0.0224958070719201	0.999778687697393	1	9	spindle elongation	BP
16901	GO:0072711	0.0225337970585099	0.999777936328842	1	9	cellular response to hydroxyurea	BP
14266	GO:0055091	0.0225688738720012	0.999777241436788	1	9	phospholipid homeostasis	BP
6682	GO:0020005	0.0225972762939826	0.999776677966008	1	9	symbiont-containing vacuole membrane	CC
13632	GO:0051255	0.0226318431097493	0.999775991232255	1	9	spindle midzone assembly	BP
8223	GO:0032308	0.0227096200203704	0.999774442161456	1	9	positive regulation of prostaglandin secretion	BP
5938	GO:0016670	0.0228327792308908	0.999771978204116	1	9	oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor	MF
811	GO:0002016	0.0228727910163753	0.999771174811198	1	9	regulation of blood volume by renin-angiotensin	BP
3265	GO:0006590	0.0228860466635018	0.99977090833798	1	9	thyroid hormone generation	BP
13210	GO:0050544	0.0230116511813281	0.999768375593776	1	9	arachidonic acid binding	MF
21477	GO:2000343	0.0230483094244804	0.999767633752799	1	9	positive regulation of chemokine (C-X-C motif) ligand 2 production	BP
12472	GO:0046717	0.023428108343649	0.998299008816319	2	93	acid secretion	BP
5998	GO:0016788	0.0236199409275189	0.994363550273125	5	647	hydrolase activity, acting on ester bonds	MF
631	GO:0001776	0.0237869331272548	0.998258644128694	2	94	leukocyte homeostasis	BP
3403	GO:0006790	0.024944710172272	0.996460428997833	3	246	sulfur compound metabolic process	BP
7164	GO:0030206	0.0249801218967129	0.999723457995331	1	10	chondroitin sulfate biosynthetic process	BP
16900	GO:0072710	0.0250593594575572	0.999721692388384	1	10	response to hydroxyurea	BP
4881	GO:0010744	0.0250669072259372	0.999721523909688	1	10	positive regulation of macrophage derived foam cell differentiation	BP
8221	GO:0032306	0.0251154449027112	0.999720439238789	1	10	regulation of prostaglandin secretion	BP
20673	GO:1905288	0.0251166253663549	0.999720412832468	1	10	vascular associated smooth muscle cell apoptotic process	BP
20750	GO:1905459	0.0251166253663549	0.999720412832468	1	10	regulation of vascular associated smooth muscle cell apoptotic process	BP
3997	GO:0008297	0.0251531369683872	0.999719595466335	1	10	single-stranded DNA exodeoxyribonuclease activity	MF
4878	GO:0010739	0.0252162006766502	0.999718180855062	1	10	positive regulation of protein kinase A signaling	BP
10762	GO:0042756	0.0252697961936418	0.999716975804258	1	10	drinking behavior	BP
13027	GO:0048680	0.0252820658927882	0.999716699565087	1	10	positive regulation of axon regeneration	BP
8850	GO:0033299	0.0253128480536834	0.999716005938806	1	10	secretion of lysosomal enzymes	BP
4882	GO:0010745	0.0253645968699384	0.999714837932933	1	10	negative regulation of macrophage derived foam cell differentiation	BP
13208	GO:0050542	0.0255528492493554	0.999710568531172	1	10	icosanoid binding	MF
13209	GO:0050543	0.0255532516830157	0.99971055937001	1	10	icosatetraenoic acid binding	MF
12796	GO:0048145	0.0256805173888246	0.998040468179675	2	98	regulation of fibroblast proliferation	BP
12795	GO:0048144	0.0266371238681207	0.997926784032075	2	100	fibroblast proliferation	BP
19014	GO:1901700	0.0269216320599249	0.991553208882272	7	1169	response to oxygen-containing compound	BP
10695	GO:0042626	0.0272229621227974	0.997856100259622	2	101	ATPase activity, coupled to transmembrane movement of substances	MF
7005	GO:0022840	0.0273229048154282	0.999665541331075	1	11	leak channel activity	MF
7007	GO:0022842	0.0273229048154282	0.999665541331075	1	11	narrow pore channel activity	MF
6681	GO:0020003	0.0275465712535937	0.999660014262939	1	11	symbiont-containing vacuole	CC
1202	GO:0002674	0.0276695875742067	0.999656954870726	1	11	negative regulation of acute inflammatory response	BP
15744	GO:0070572	0.027730929286962	0.99965542413983	1	11	positive regulation of neuron projection regeneration	BP
1364	GO:0002903	0.0278435760638014	0.999652604165607	1	11	negative regulation of B cell apoptotic process	BP
19168	GO:1902166	0.0278675595666796	0.999652002268356	1	11	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	BP
6465	GO:0019370	0.0279701530167299	0.999649421608725	1	11	leukotriene biosynthetic process	BP
10696	GO:0042627	0.0279969245811913	0.999648746605375	1	11	chylomicron	CC
4677	GO:0010243	0.0284697180654681	0.992865443218489	5	681	response to organonitrogen compound	BP
16113	GO:0071346	0.0286062654486936	0.997685960220292	2	103	cellular response to interferon-gamma	BP
12563	GO:0046942	0.0286608513818293	0.995709617159704	3	261	carboxylic acid transport	BP
5529	GO:0015849	0.0289480612671563	0.995649894039876	3	262	organic acid transport	BP
5402	GO:0015405	0.0292637823746568	0.997603130546383	2	105	P-P-bond-hydrolysis-driven transmembrane transporter activity	MF
5401	GO:0015399	0.0297902822725642	0.997536243168445	2	106	primary active transmembrane transporter activity	MF
17571	GO:0097329	0.02987696112687	0.999596398129365	1	12	response to antimetabolite	BP
16081	GO:0071285	0.0299104278865619	0.999595488318655	1	12	cellular response to lithium ion	BP
14878	GO:0060850	0.0300394434297611	0.999591971271563	1	12	regulation of transcription involved in cell fate commitment	BP
8565	GO:0032799	0.0301225693986792	0.999589697047779	1	12	low-density lipoprotein receptor particle metabolic process	BP
5838	GO:0016491	0.0302393477231527	0.992300345321541	5	686	oxidoreductase activity	MF
818	GO:0002024	0.0302736185083245	0.999585548168607	1	12	diet induced thermogenesis	BP
3035	GO:0006271	0.0302982636724042	0.999584869234562	1	12	DNA strand elongation involved in DNA replication	BP
9071	GO:0034097	0.0303073924350538	0.992278249134792	5	691	response to cytokine	BP
9240	GO:0034393	0.0303550978921431	0.999583301402067	1	12	positive regulation of smooth muscle cell apoptotic process	BP
3515	GO:0006974	0.0303787257965311	0.992255263394581	5	691	cellular response to DNA damage stimulus	BP
3996	GO:0008296	0.0304348535233263	0.999581096217555	1	12	3'-5'-exodeoxyribonuclease activity	MF
2659	GO:0005641	0.0304581566228459	0.999580450792741	1	12	nuclear envelope lumen	CC
15517	GO:0070202	0.0305484176952037	0.999577946092794	1	12	regulation of establishment of protein localization to chromosome	BP
21475	GO:2000341	0.0305914063653641	0.999576750527624	1	12	regulation of chemokine (C-X-C motif) ligand 2 production	BP
725	GO:0001909	0.0313986421802954	0.997328180919367	2	108	leukocyte mediated cytotoxicity	BP
14373	GO:0060100	0.0323142090765191	0.999524157975025	1	13	positive regulation of phagocytosis, engulfment	BP
20616	GO:1905155	0.0323142090765191	0.999524157975025	1	13	positive regulation of membrane invagination	BP
8225	GO:0032310	0.0324224052939432	0.999520946666851	1	13	prostaglandin secretion	BP
4675	GO:0010226	0.0324372659051223	0.99952050474397	1	13	response to lithium ion	BP
15400	GO:0065010	0.0326026501398478	0.999515572649629	1	13	extracellular membrane-bounded organelle	CC
3588	GO:0007096	0.0327334427819439	0.999511654055804	1	13	regulation of exit from mitosis	BP
4854	GO:0010713	0.0327816336642499	0.999510206211207	1	13	negative regulation of collagen metabolic process	BP
8672	GO:0032966	0.0327816336642499	0.999510206211207	1	13	negative regulation of collagen biosynthetic process	BP
14024	GO:0051974	0.0328007965306806	0.999509629880054	1	13	negative regulation of telomerase activity	BP
17155	GO:0090197	0.0328013318170326	0.99950961377617	1	13	positive regulation of chemokine secretion	BP
16768	GO:0072425	0.0328194399570009	0.999509068842028	1	13	signal transduction involved in G2 DNA damage checkpoint	BP
8220	GO:0032305	0.032828912210198	0.999508783668395	1	13	positive regulation of icosanoid secretion	BP
10664	GO:0042575	0.032901077158956	0.999506608303214	1	13	DNA polymerase complex	CC
16827	GO:0072567	0.0330273444482869	0.999502790352665	1	13	chemokine (C-X-C motif) ligand 2 production	BP
6045	GO:0016863	0.0330955448886805	0.999500721975549	1	13	intramolecular oxidoreductase activity, transposing C=C bonds	MF
13617	GO:0051235	0.0333473550910337	0.994705964608531	3	277	maintenance of location	BP
11116	GO:0043434	0.033428362967299	0.994688116586101	3	277	response to peptide hormone	BP
13285	GO:0050727	0.033986286436625	0.994564473718765	3	279	regulation of inflammatory response	BP
16428	GO:0071850	0.034853591188316	0.999442641654875	1	14	mitotic cell cycle arrest	BP
7297	GO:0030430	0.0349704557486793	0.999438873149911	1	14	host cell cytoplasm	CC
8961	GO:0033655	0.0349704557486793	0.999438873149911	1	14	host cell cytoplasm part	CC
17154	GO:0090196	0.0352318519294302	0.999430397395501	1	14	regulation of chemokine secretion	BP
14920	GO:0060965	0.0352845344079894	0.999428681374775	1	14	negative regulation of gene silencing by miRNA	BP
12879	GO:0048308	0.0354868130433137	0.99942206827445	1	14	organelle inheritance	BP
12882	GO:0048313	0.0354868130433137	0.99942206827445	1	14	Golgi inheritance	BP
4524	GO:0009617	0.0357469285473713	0.992114307740326	4	490	response to bacterium	BP
1660	GO:0003824	0.0368183467363572	0.98242092444729	19	5115	catalytic activity	MF
14129	GO:0052689	0.0372899634931991	0.9965141575981	2	119	carboxylic ester hydrolase activity	MF
977	GO:0002283	0.0373611402863923	0.99935570780768	1	15	neutrophil activation involved in immune response	BP
13386	GO:0050872	0.0373701489433474	0.99935539489136	1	15	white fat cell differentiation	BP
11485	GO:0044406	0.0374046830510608	0.99935419463308	1	15	adhesion of symbiont to host	BP
6062	GO:0016888	0.0374168660169739	0.999353770935022	1	15	endodeoxyribonuclease activity, producing 5'-phosphomonoesters	MF
10832	GO:0042953	0.0374493331123875	0.999352641109337	1	15	lipoprotein transport	BP
11642	GO:0044872	0.0374493331123875	0.999352641109337	1	15	lipoprotein localization	BP
